id;tokens;original;classe;emojis
796581875691163648;hitl wil ar aly cryog frez argentin cary hom;RT @_AltRight_Anew: After Trump, Adolf Hitler's will arise from his alien, cryogenic freezer in Argentina and carry us home 😜;positive;positive 
797355579375108096;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
797278465762398212;forget man no_ chil;RT @BlackPplVines: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/g3u80T6rfM;positive;positive 
796553208650956800;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive;positive 
796786144159629313;many many eny meny miny moe money;Many many, eeny, meeny, miny, moe, ma... MONEY! 😂 https://t.co/R8fNqjmZ5i;positive;positive 
796677027042574336;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive;positive 
797128666106986496;anyon upset win elect thought destroy marsh guit dont giv;If anyone is upset about #trump winning the election & they thought of destroying their #marshall or #Gibson #guitar, DON'T! Give it to me😝;positive;positive 
796852909740851200;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
797365795852468224;broth paranoid new presid might ant christ hes think rapt;My brother James is paranoid that Donald Trump is the new president and that he might be the anti Christ. He's thinking about rapture! 😂;positive;positive 
797255311543468035;mistok run cur riot;RT @ChickRightHere: Shannon and I just mistook a run for the cure as a Trump riot 😂;positive;positive 
796906433593937922;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
796804242258489345;win elect manequichaleng electionday;RT @_Corede: When Trump wins the election 😂😂😂 #mannequichallenge #ElectionDay https://t.co/9JDmbvMDUC;positive;positive 
796870698312536064;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
796586271107907584;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
797123756544114688;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796868986227007488;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796516365653815296;lov seing cry hah;@MileyCyrus I love seeing you cry haha!!!😂😂😂🇺🇸🇺🇸🇺🇸 #Trump;positive;positive 
796633437562142720;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive;positive 
796574007348707328;least vladimir putin lok lik prop bond vilain on lok lik los am hustl;at least vladimir putin looks like a proper bond villain, this one looks like a loser in american hustle 😂 #trump;positive;positive 
796876218859536384;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796630162653773824;dont forget;RT @Ahmadooovic: We don't forget this 😉 #Trump https://t.co/syBjuUZRD6;positive;positive 
796788986459095040;forget man no_ chil;RT @BlackPplTweet: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/z4ut8i6KjG;positive;positive 
796901256975548416;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796749599734202368;enrol eth cla cont buly teach suport irony;I'm enrolled in an ethics class with a concentration in bully and my teacher is a trump supporter ... the irony 😂;positive;positive 
796762940409921536;much around;Too much #Trump around😋 https://t.co/YNGmf4q11Z;positive;positive 
797319969029529600;bing watch secret lie no_ didnt record raly;@Susanforney just binge watched Secrets and Lies, no I didn't record Trump rallies 😉;positive;positive 
797240035460476929;forget man no_ chil;RT @BlackPplTweet: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/z4ut8i6KjG;positive;positive 
796515750215184384;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive;positive 
796758349773672448;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive;positive 
796763497543647232;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive;positive 
796830629073715200;bet ars not_ suport ant soc undemocr;And you can bet your arse it's not #Trump supporters being anti social and undemocratic. 😉 https://t.co/IT0vslKi3m;positive;positive 
796618148397154304;on yet obam;RT @MancGirl_: Best one yet 😂👏🏼👏🏼 #Trump #Obama #Clinton https://t.co/chhM5jRrHc;positive;positive 
796781213595893760;mason peopl pro nicest peopl met ar rac anyth shit build gun lastnight;Masons people were pro trump and they are the nicest people u can meet they arent racist or anything shit we were building guns lastnight 😂;positive;positive 
797139437620641798;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796638060385603588;pep tho;Peep @Masden_kidd tho 😂 https://t.co/cNMBiTk7O9;positive;positive 
796764157093810176;mon son walk schol goe;What 3 month son walks and what school he goes to 😂 https://t.co/nLa1CBmiV5;positive;positive 
796820182803091456;lol pre scrambling today tel find damn rid payback bitc;RT @KnucklDraginSam: LoL 😂 Trump had the press scrambling all over DC today telling them to find their own damn ride...  Paybacks a bitc… ;positive;positive 
796844649075703809;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive;positive 
796549239249760261;lmao bash ev tho song;Lmao and he was bashing trump even tho he has a song about him 😂 https://t.co/NQ7AID102i;positive;positive 
796913927728885760;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
797397641588051968;dont think dont think am think eith;RT @iam_juhi: I don't think and I don't think the Americans were thinking either. 😂 https://t.co/ni4QrbLguK;positive;positive 
797251527471546368;group ind react win “al ter run hide”;RT @asamjulian: Hindu group from India reacts to Trump winning, “All terrorists should run and hide” 😁 https://t.co/V5tXYvkrYn;positive;positive 
796678155377475588;guy;😂 😂 😂 😂 my guy https://t.co/fdfdVrU5Eu;positive;positive 
796554824011526144;ar predict iluminaticonfirm;those aren't predictions 😂 #illuminaticonfirmed https://t.co/F8aJTv6ggd;positive;positive 
797126204230803456;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
796676968175411200;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive;positive 
796557255357370368;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive;positive 
796893033228828673;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
797151523876773888;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796547023470084096;wel right cont trumpwon;RT @Proncey: Well,, she was #Right 😳  #Trump did NOT concede..😂 #TrumpWon https://t.co/XuZ41ZSqJZ;positive;positive negative 
796872102309756928;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796897069642514432;mom old partn andy maslin lok lik mak hat ev;my moms old partner andy maslin looks just like trump and it makes me hate him even more 😂;positive;positive 
796571443941220352;slep god hour wak parody acount within on day vict cre arab;I sleep for some good 10 hours, and wake up to more than 3 #trump parody accounts within one day of his victory. Created by arabs 😂✌🏻️ #GM;positive;positive 
797126596771586050;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796588254892015616;peopl whin presid us get lif lif get pap trumppresid;People who whining about #trump being president of USA! Get a life! Do you have a life? then get a paper 😂#TrumpPresident;positive;positive 
796676469338607616;🆘‼️ usahapy sent campaign man stronghold democr;RT @OnlineMagazin: 🆘‼️😂🔥 USA: Donald #Trump sent his campaign manager in the stronghold of the Democrats. https://t.co/5qJbmxnEO3;positive;positive 
796671060016037888;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive;positive 
796873293135564800;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796875684895477761;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796817433986273280;cours sud got lot interest;RT @OisinRoper: My course has suddenly got a lot more interesting 😆 #Trump;positive;positive 
796563961546014720;presid first thot mean lady;President Trump and the First Thot... I mean lady 😂;positive;positive 
796553842666172417;funy gon of niga stil gon boa scam;RT @DGBastard: 😂😂😂😂😂 too funny #Trump gone be in the office and niggas still gone be #BOA #Scamming   📽 @TheRealThood https://t.co/ASJ5cnmX…;positive;positive 
796679423626018816;canot stand peopl say elect tragedy put polit panty get;I CANNOT STAND how people are saying that trump being elected is a tragedy. Put on your political panties and get over it. 😉;positive;positive 
796896705559941120;dont get wrong eith not_ pro-trump disapoint folk didnt get vot;@CaptainTyman Don't get me wrong either, I'm not pro-Trump. I'm just disappointed more folks didn't get out and vote is all 😊;positive;positive 
797124812363755520;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
797159896710004736;watch minut vict spech ey fil tear zalim remind mehdihas;Just watched the few minutes of victory speech by #Trump and my eyes were just filled with tears. #Zalima reminds me of #MehdiHassan 😂;positive;positive 
