id;tokens;original;classe
796520127747461120;watch com vot vot disgrac famy profes;@MarthaRaddatz I just watched your commentary on what #Trump Voters voted 4. U r a disgrace to yourself, your family & your profession!  😭😭😭;negative
796520214191931392;lesonhapy idiot lik uspresid becom anyth want uselection2016 usadec…;RT @barfigas: Lesson: if an idiot like #trump can be #USPresident you can become anything you want to be!😂 #USElection2016 #Clinton #USADec…;positive
796520207602814977;damn suport sal;RT @Cajun_Conserv: Damn these Hillary supporters are salty. 😂😂😂 #TRUMP https://t.co/rmoJZlqZLU;positive
796520170810384384;alb reflect mod todayhapy hair ost (1979) election2016 trumppresid nit;This album reflects my mood today: #HAIR🎭🎼 O.S.T. (1979) #Election2016 #TrumpPresidente  Nite😴🛌🌃🌛 https://t.co/PVyO98b2Wd;negative
796520350813224961;damn suport sal;RT @Cajun_Conserv: Damn these Hillary supporters are salty. 😂😂😂 #TRUMP https://t.co/rmoJZlqZLU;positive
796520335499788288;stil try fig ano_nymous aint step interupt trump win last night;i'm still trying to figure out why anonymous ain't step in and interrupt #trump's win last night. 😂;positive
796520317447524352;protest around nat no_t ned pleas let us voic help calm fury❤;@Caschetta  The protests against #Trump, around the nation, are not what we need. Please, let's use our voice to help calm the furry.🙌❤💯😊;positive
796520297419698176;that bad prob would ben god on makeamericagreatagain…;thats too bad, probably would have been a good one, too😉 @NathanTriska  #trump #MakeAmericaGreatAgain… https://t.co/7jx1fWSaPa;positive
796520432425988096;meanwhil top new tobleron triangl electionday;RT @UlrichJvV: Meanwhile, top news in the UK... 😂😭  #Toblerone triangle trump #ElectionDay https://t.co/GOwW6FQOo9;negative
796520562738757632;americ vot judg govern deal consequ donewithameric lastpoliticalinput;#America U voted for #DonaldTrump  for #Trump judges n Trump government! Now Deal with #Consequences #DoneWithAmerica 😡 #LastPoliticalInput;negative
796520618892075008;win elect manequichaleng electionday;RT @Itz_Konani: When Trump wins the election 😂😂😂 #mannequichallenge #ElectionDay https://t.co/fXKDCVo1Dl;positive
796520572192772096;protest someon ben democratica elect sort redund would mad sens protest;Protesting after someone has been democratically elected is sort of redundant. Would have made more sense to protest before 😉 #Trump;positive
796520700131602436;lov celeb prom leav elect enjoy mag electionday;RT @Miami4Trump: These Lovely Celebs Promised To Leave If Trump Was Elected. Enjoy Them Canada. 😂 #MAGA  #ElectionDay https://t.co/DqbxQskq…;positive
796520762807119876;on person say non educ whit wom vot 2-1 gon blow top educ qual;If one more person says Non educated white women voted 2-1 for #trump I'm gonna blow my top😡 I'm very educated and qualified!;negative
796520735640526849;hop protest understand cant chang fact elect americ protest;I hope these protests understand they can't change the fact that Trump won the election😂 #America #Trump #protests;positive
796520935750676480;trust;RT @treacl: In #Trump we trust? 😲 https://t.co/hZ0PUpnI17;negative
796521316899766272;start originst thanksobam nowthattrumpispresid;Wait, is this how it all started?! #Trump OriginStory😕 #ThanksObama #NowThatTrumpIsPresident https://t.co/P5Pn1OrZtj https://t.co/uCURrpCXHE;negative
796521291251470336;nev forget lol election2016 sumerslamwrestl;Never forget. Lol 😂  #Trump #Hillary #election2016 #WWE #SummerSlam#wrestling https://t.co/Sx24qi2GC7;positive
796521445996331009;block presid americ twit amnesty election2016;RT @baghdadinvest: Blocked by the president of America!  Twitter amnesty @realDonaldTrump?  😂🇺🇸😂  #Election2016 #Trump https://t.co/5cvHkIl…;positive
796521436588412928;muslimbrotherhodhapy vict ‘disaster’;RT @HosamDakhakhni: #MuslimBrotherhood: #Trump victory a ‘disaster’ https://t.co/hrqXuWjg1e 😂😂😂;positive
796521522185781248;agr theyl prob buy refus alway jfk heard first;I agree. They'll probably buy #Trump off too. If he refuses, they can always JFK him 😂. You heard it from me first.  @BGA_Ron;positive
796521493379153920;peopl delh crit peopl us chos;RT @teraKaminaDost: People of Delhi criticising People of USA for choosing #Trump 😂😂😂;positive
796521587289767936;sory am couldnt resist trump2016 electionresult sbarackobam;RT @emanuelaneri14: Sorry Americans...🙊🙈🙉 I couldn't resist!!! 😅😂  #Trump2016 #Trump #ElectionResults #sbarackobama https://t.co/fYBkDFkXew;positive
796521771902050304;bitch get get aint nomo put folk suport suport;You Bitches Finna Have to Get Up And Get A Job Now Aint Nomo Putting The Folks On Child Support😂😂 We Both Finna Support 💯💯 #Trump;positive
796521899207573505;new akbarshabaz keonpol think comedy presid us america…;ALL NEW 😂😂😂 #akbarshabazz #keonpolee #thiiink #comedy #trump #president #usa #america… https://t.co/vAQuJL7Hxz;positive
796521865527357440;ready leav whit hous tel that going tak plac;It's when you ready to leave the white house and they tell you it's #Trump that's going to take your place 😂😂… https://t.co/BseEfMN2gK;positive
796521842982916096;lol sery no_t bad thought consid winw screwed anyway;@KHOU lol 😂...but seriously 😒 it's not a bad thought 💭...Considering #Trump win...we r all screwed anyway https://t.co/kMBRUBWR4N;negative
796521915028377600;ston cold legend stun presid electionnight;stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796521996880322560;wrong black vot tremend un togeth chos wrong sid;@FJ473 so wrong! The black vote for #Trump was tremendous. We unified together! You just chose the wrong side 😘;positive
796522112345198596;lov hear say "youre fired" makeamericagreatagain americafirst draintheswamp;I'd so love to hear him say again.. "YOU'RE FIRED!" 😂👉  #MakeAmericaGreatAgain #AmericaFirst #Trump #DrainTheSwamp https://t.co/FHXmpRPnmY;positive
796522046574526464;sory am couldnt resist trump2016 electionresult sbarackobam;RT @emanuelaneri14: Sorry Americans...🙊🙈🙉 I couldn't resist!!! 😅😂  #Trump2016 #Trump #ElectionResults #sbarackobama https://t.co/fYBkDFkXew;positive
796522251495608321;let kno_w;RT @hstylespics: Just to let you know 😊#Trump https://t.co/kzLsPZxRes;positive
796522184038498304;donaldtrump prank gon way far stop mes around no_w elect carot elections2016;Ok #donaldtrump this prank has gone way too far. You can stop messing around us now. 😂😂😡 #trump #election #carrot #elections2016;negative
796522183828893696;found red hat mag wheresmyredh redh relax pot presidenttrump…;I found my red hat! 😂🤗👦 #MAGA #wheresmyredhat #redhat #relax #Trump #POTUS #PresidentTrump… https://t.co/LKixwl2VNc;positive
796522256696426498;many am fel win elect;HOW Many #Americans Feel about #Trump winning the Election...😂 https://t.co/n6FeNDrqjw;positive
796522372895506432;anyon said when/if los job presid everyon get say fiyad trumpwin trump2016;Has anyone said that when/if Trump loses his job as the President that everyone gets to say YA FIYYYAD!! 😜 #trumpwins #trump #Trump2016;positive
796522334492459009;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796522415895486464;wil last twet cnt son cnts peopl vot cnts fu…;RT @_AnimalAdvocate: This will be my last tweet about #Trump.  He is a C😡NT!  His sons! C😡NTs  The people who voted for him! C😡NTs!  The fu…;negative
796522401567830017;por barontrump bed presidenttrump;RT @J_KnightNY: Poor #BarronTrump. He should be in bed 😴 #trump #PresidentTrump;negative
796522529225641984;win elect manequichaleng electionday;RT @Itz_Konani: When Trump wins the election 😂😂😂 #mannequichallenge #ElectionDay https://t.co/fXKDCVo1Dl;positive
796522514251939840;milionmoronmarch hap maj city acro americ sor los screwed no_t wak;The #MillionMoronMarch is happening in major cities across #America 😂 Sore losers were screwed by #Bernie & #Hillary not #Trump 🇺🇸 wake up!;positive
796522491006943232;"tolerant" "peaceful" "loving" left;The "tolerant", "peaceful", "loving" Left. 😒 #Trump https://t.co/hhtvop2Xsp;negative
796522489211863040;many am fel win elect;RT @HaileyBright: HOW Many #Americans Feel about #Trump winning the Election...😂 https://t.co/n6FeNDrqjw;positive
796522809900093440;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796522901176467456;unfortun think fac real no_w presid country;Unfortunately, I think we have to face the reality #trump is now president of our country. 😕;negative
796523006214467585;trump grandmoth nam christ died 6/6/6 say antichr;#Trump's grandmothers name is Elizabeth Christ Trump and she died on 6/6/66. Just saying. 😱#antichrist;negative
796522954263826432;198 point prov tru day;#1998 #Trump had a point then & he proved it to be true in these days!!! 🤔😔😔😂 https://t.co/ehcJ1WXQ5R;negative
796523077614108676;thinkyou vot think thesystem gav pay at and…;You THINK😏YOU #voted 😂😂 Think again... 🤔 #thesystem gave 🎁 you #trump  Pay attention and… https://t.co/f1DsO7FiWQ;positive
796523068269195264;let kno_w;RT @hstylespics: Just to let you know 😊#Trump https://t.co/kzLsPZxRes;positive
796523031099109376;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796523203300573184;pli react win elect "god president" electionday grind&purpose;Plies Reacts To Donald Trump Winning The Election! "God My President" #ElectionDay #Grind&Purpose 😴 https://t.co/9xVJPt9QEo;negative
796523501293170688;helo clasy 1st hous smdh 🤔racismkarma thatsyaboy;And hello classy 1st Lady! Welcome to the White House #SMDH 🤔😏😆#racismKarma #Trump #thatsYaboy! https://t.co/q1NvFTBOrM;positive
796523518909263873;tohapy precy panty wad kil would ben wed rais much hel;To: Precious panty wadders,  If Killary won, this would of been us but we'd of raised so much more hell.🖕🖕😁  #TRUMP  https://t.co/O6pL6oTRHO;positive
796523516174602240;today sad day specia mexico ricardocavolo mexico muro wal ilust art;RT @RicardoCavolo: Today is a sad day specially for Mexico 🔥😓🔥 #ricardocavolo #mexico #muro #wall #trump #illustation #art https://t.co/Ra7…;negative
796523657812004865;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796523892412182529;historica last hour world two bigest democr turn *from black white* blackmo…;RT @thebobbydeoll: Historically, In the last 24 hours,  the worlds two biggest democracies turned  *from black to white*😜😜  #Trump #BlackMo…;positive
796523889056743425;historica last hour world two bigest democr turn *from black white* blackmo…;RT @thebobbydeoll: Historically, In the last 24 hours,  the worlds two biggest democracies turned  *from black to white*😜😜  #Trump #BlackMo…;positive
796523982560362496;excus riot blam rac get shit fre trumpsfirstord byecrokedhil;@DantheTid @Breaking911 Any excuse to riot, blame racism and get some shit for free 🙄😡!! #TrumpsFirstOrder #Trump #byecrookedhillary;negative
796524043826581504;omgth ins simpson predict year ago electionresult;RT @Sophie_Choudry: OMG...This is insane!! #Simpsons predicted this years ago!!!!😱😱 #Trump #ElectionResults https://t.co/dEZDeCVH6E;negative
796524205185630208;let kno_w;RT @hstylespics: Just to let you know 😊#Trump https://t.co/kzLsPZxRes;positive
796524190614437888;pleas air simpson episod actua presid omg;@eleven_tv Can you please air The Simpsons episode from 2000, where Donald #Trump actually is President!?  OMG 😮… https://t.co/oCFQNttUJC;negative
796524346231504896;dead electionhangov themorningaft;😂😂😂 dead #TRUMP #ElectionHangover #TheMorningAfter https://t.co/p5SPaCkQeF;positive
796524328632406018;wond many protest us fitbit kep track step;I wonder how many of those #Trump protesters are using their #Fitbit to keep track of their steps. 😂😂;positive
796524379660091393;tel lok lik fuck bitch;RT @AveryLaine_5: Tell me why you look like a fucking bitch 😂🇺🇸 #trump https://t.co/EWGDVUB0l4;positive
796524425352867840;tohapy precy panty wad kil would ben wed rais much hel;To: Precious panty wadders, If #Killary won, this would of been us and we'd have raised so much more hell!🖕😁🖕 #TRUMP https://t.co/O6pL6oTRHO;positive
796524487562956800;elect dist nato artic invok army gre chant becom tru;With #Trump being elected and distancing the US from NATO, and article 50 being invoked, the #EU army has greater chance of becoming true. 😒;negative
796524566336196609;songwrit lov mus hardatwork songwrit songwrit fuck instagod moment…;Songwriting 😍 #love #music #hardatwork #songwriting #songwriter #fuck #trump #instagood #moment… https://t.co/q5iJRL7Q5I;positive
796524628999016448;think presidenttrump presid term wil lik presid votingpol;What do you think #PresidentTrump presidential term will be like 😕 #Trump #President #votingpoll;negative
796524741544857600;justin trudeau trudeau americ electionnight electionday;JUSTIN TRUDEAU vs DONALD TRUMP 😂😂🇨🇦🆚🇺🇸 #Trump #Trudeau #Canada #America #ElectionNight #ElectionDay  https://t.co/1qwUP2xgxG;positive
796524721206661120;sem kind quiet presidenttrump electionnight los;@amyschumer @lenadunham Amy? Lena? Are you there? You seem to be kinda quiet 😂😂😂😂😂😂 #PresidentTrump #Trump #ElectionNight #Hillary #Losers;positive
796524831080448000;fut wil tel childr liv day elect am presid electionhangov;In the future I will be telling my children that I lived to see the day when #TRUMP was elected the American #President #ElectionHangover 😞😪;negative
796524829138710529;mak wond protest rea win che hack play part rus part;Makes me wonder with all these protests  How did #trump REALLY win. 😞 Did cheating or hacking play a part of it? Is Russia part of it? @CNN;negative
